rating,userId,movieId,prediction
3,0,708,4.357469467479688
5,0,581,3.2648723292890667
5,0,2162,3.210513065919575
4,0,574,3.022424023755594
5,0,0,3.0
4,0,2102,1.0
3,0,2483,0.0
4,0,740,0.0
4,0,1439,0.0
4,0,1727,0.0
3,1,737,4.660868956545328
3,1,2426,4.136604637377437
3,1,1623,0.0
3,1,1273,0.0
3,1,1428,0.0
3,1,2296,0.0
3,1,1286,0.0
3,1,2674,0.0
2,1,2891,0.0
4,1,358,0.0
5,2,1167,5.0
3,2,1178,4.305604379337022
5,2,2162,4.069142898234296
2,2,1504,3.6791187791925615
5,2,3318,3.660727856606495
5,2,1007,3.523173289544045
2,2,1173,3.0
3,2,3622,3.0
4,2,1900,3.0
2,2,3379,0.0
5,3,1774,4.270314334072375
4,3,971,4.2197349197197225
5,3,1148,4.219697979610058
4,3,3460,4.0
4,3,2743,0.0
2,4,2078,4.0
4,4,367,3.95122025584034
4,4,1449,3.7697837323569674
3,4,1406,2.8812534415018343
2,4,1516,1.0
2,4,5,1.0
3,4,1729,1.0
4,4,501,0.0
4,4,1569,0.0
2,4,398,0.0
4,5,859,4.415022045260851
5,5,3177,3.0
4,5,3384,3.0
4,5,1441,2.5103008409989767
5,5,583,2.490870924917907
4,5,3341,2.0
5,5,3510,1.9510290482982506
4,5,3475,1.0
4,5,259,0.0
5,5,2859,0.0
5,6,339,3.941789893801386
5,6,3032,3.9134975117073347
5,6,370,3.840016027194982
3,6,2891,3.754937018951237
4,6,1575,3.7484380031474624
5,6,2160,3.7060039289435385
4,6,1445,3.681603300229809
4,7,0,4.5722570819053185
4,7,3035,0.0
4,7,1658,0.0
4,7,259,0.0
4,7,223,0.0
4,7,1560,0.0
4,7,3295,0.0
3,7,1843,0.0
2,7,2127,0.0
3,7,275,0.0
4,8,466,5.0
4,8,510,5.0
4,8,1516,5.0
3,8,786,4.496529815624266
3,8,1258,4.311426869167901
3,8,1732,4.207143042023831
5,8,576,4.189762826335825
4,8,339,4.0
4,8,15,4.0
5,8,515,3.7627019894184257
5,9,2374,5.0
5,9,1453,5.0
4,9,2757,5.0
5,9,2438,5.0
4,9,309,5.0
5,9,1781,5.0
4,9,513,5.0
4,9,1275,4.701257433795856
4,9,1277,4.519767422615985
5,9,1025,4.44243367702516
4,10,1895,5.000000000000001
2,10,2238,5.0
4,10,1613,4.037855459264743
4,10,210,4.0
1,10,421,4.0
4,10,2344,3.7584344656948327
3,10,2142,3.7497943410160293
4,10,2480,3.6273562020608945
4,10,1584,3.6170368556079655
1,10,745,3.582415528925686
5,11,2599,5.0
3,11,3133,4.462244950477873
3,11,1160,4.207631247925311
5,11,862,4.010536249850449
3,11,1155,3.8765293800133427
3,12,2333,4.0
3,12,1934,2.9972968526940837
3,12,2439,1.0
3,12,3457,0.0
4,12,1865,0.0
2,12,2221,0.0
2,12,1825,0.0
5,12,407,0.0
2,12,58,0.0
3,12,1126,0.0
4,13,1135,4.446558812633873
1,13,593,4.076724985533285
5,13,287,4.0
5,13,1171,3.0
4,13,2526,0.0
4,14,357,4.0
3,14,2438,4.0
4,14,253,3.8982535362173514
4,14,1120,3.8686847873961905
4,14,1106,3.8198700512859665
5,14,3277,3.0000000000000004
4,14,627,3.0
3,14,3512,3.0
