rating,userId,movieId,prediction
3,0,708,4.278908140081618
4,0,574,3.5822085888142374
5,0,2162,3.1642550870079145
5,0,581,3.0
5,0,0,3.0
3,0,2483,0.0
4,0,2102,0.0
4,0,740,0.0
4,0,1439,0.0
4,0,1727,0.0
3,1,2426,4.192974299642814
3,1,1623,0.0
3,1,1273,0.0
3,1,1428,0.0
3,1,2296,0.0
3,1,1286,0.0
3,1,737,0.0
3,1,2674,0.0
2,1,2891,0.0
4,1,358,0.0
5,2,1167,5.0
5,2,2162,4.165323122752294
3,2,1178,4.118986801440077
5,2,1007,3.4527771134935343
2,2,1504,3.2197815245685386
2,2,1173,3.0
3,2,3622,3.0
5,2,3318,2.0
2,2,3379,0.0
4,2,101,0.0
4,3,971,4.475041370535276
5,3,1774,4.290981401797702
5,3,1148,4.245168947052313
4,3,3460,0.0
4,3,2743,0.0
4,4,367,4.0
4,4,1449,3.677692203808088
3,4,1406,2.4673536260747393
2,4,1516,1.0
4,4,501,0.0
4,4,1569,0.0
2,4,398,0.0
2,4,5,0.0
1,4,2807,0.0
3,4,1506,0.0
4,5,859,4.495901908965822
5,5,3177,3.0
4,5,3384,3.0
5,5,583,2.631286624138175
5,5,3510,2.20686887083841
4,5,3341,2.0
4,5,3475,1.0
4,5,259,0.0
5,5,2859,0.0
3,5,3275,0.0
3,6,2891,4.0
5,6,370,3.961191041482496
5,6,3032,3.7017334292291006
4,6,1575,3.673519213532684
5,6,339,3.65068784157814
5,6,2160,3.627041521855758
4,6,1445,3.0
4,7,0,4.6080142550103576
4,7,3035,0.0
4,7,1658,0.0
4,7,259,0.0
4,7,223,0.0
4,7,1560,0.0
4,7,3295,0.0
3,7,1843,0.0
2,7,2127,0.0
3,7,275,0.0
4,8,466,5.0
4,8,510,5.0
4,8,1516,5.0
3,8,1258,4.463836472856522
3,8,1732,4.461457309694136
5,8,576,4.0251403896756965
3,8,583,4.010512386906505
4,8,931,4.0
3,8,786,4.0
4,8,339,4.0
5,9,2374,5.0
5,9,1453,5.0
4,9,309,5.0
5,9,1781,5.0
4,9,513,5.0
5,9,1148,4.6515105509865595
5,9,1110,4.648568665091609
4,9,1050,4.645504498312192
5,9,1025,4.640347434727712
5,9,31,4.62125697699064
2,10,2238,5.0
1,10,421,4.0
4,10,1613,3.880758312518865
3,10,2142,3.7497943410160293
1,10,745,3.6548666636317195
4,10,1584,3.6199521582418566
4,10,2344,3.444636149987629
4,10,2480,3.36638378609618
3,10,224,3.2860813148071015
5,10,101,3.0
5,11,2599,5.0
3,11,1155,4.0
3,11,1160,4.0
5,11,862,4.0
3,11,3133,4.0
3,12,3457,0.0
3,12,1934,0.0
4,12,1865,0.0
2,12,2221,0.0
2,12,1825,0.0
5,12,407,0.0
2,12,58,0.0
3,12,1126,0.0
3,12,307,0.0
3,12,2822,0.0
4,13,1135,4.312386971208475
1,13,593,4.215970641187507
5,13,287,4.0
5,13,1171,3.0
4,13,2526,0.0
4,14,1120,5.0
3,14,2438,4.0
5,14,3277,3.0000000000000004
4,14,1106,3.0
4,14,253,3.0
3,14,3512,3.0
3,14,1384,0.0
4,14,1356,0.0
4,14,357,0.0
2,14,3023,0.0
5,15,2201,4.0
3,15,2775,4.0
4,15,2384,3.0
3,15,2292,3.0
4,15,2519,3.0
3,15,2600,0.0
2,15,2496,0.0
4,16,1449,4.0
3,16,2333,3.0
3,16,3045,3.0
4,16,1865,3.0
4,16,2819,3.0
2,16,3397,3.0
5,16,1841,3.0
3,16,23,1.5029999894919974
4,16,2438,0.0
4,16,3145,0.0
4,17,1104,5.0
5,17,2651,5.0
5,17,1117,5.0
4,17,16,5.0
5,17,1780,5.0
1,17,1097,5.0
5,17,1782,5.0
5,17,1840,5.0
3,17,1895,5.0
5,17,1096,5.0
5,18,1125,5.0
3,18,2958,5.0
4,18,575,5.0
5,18,1183,5.0
5,18,1143,5.0
4,18,107,4.999999999999999
5,18,1104,4.911049535948276
5,18,2651,4.900247261197949
4,18,309,4.713726073649046
4,18,1066,4.532277792183934
4,19,3294,4.0
5,19,1406,3.8260035616721098
5,19,3510,3.6414129173557135
4,19,1148,3.0
4,19,1272,2.0
5,20,3503,0.0
1,20,582,0.0
3,20,2102,0.0
1,20,2201,0.0
4,20,2595,0.0
3,21,443,5.0
4,21,2944,4.999999999999999
4,21,1199,4.0645711590941795
4,21,1050,4.058923088037195
4,21,2012,4.0
2,21,1873,4.0
4,21,3294,4.0
4,21,1831,4.0
4,21,3456,4.0
4,21,1108,3.852282244957159
4,22,2557,4.0
3,22,107,4.0
5,22,971,4.0
4,22,15,4.0
5,22,1132,4.0
3,22,3165,4.0
5,22,2838,4.0
3,22,843,3.6826518904684256
3,22,1018,3.6334289668659174
2,22,2931,3.5825129453543467
4,23,2488,5.0
4,23,1173,5.0
5,23,253,5.0
5,23,1003,5.0
4,23,3457,5.0
4,23,2438,5.0
5,23,802,5.0
4,23,1537,4.490384582760097
5,23,1108,4.1900041113957025
4,23,2775,4.181686132758435
4,24,2131,4.427859324603789
2,24,2599,4.119635601746641
4,24,1563,4.0
3,24,106,4.0
3,24,3508,4.0
2,24,574,3.725468864115526
3,24,2958,3.4988430023889747
4,24,2957,3.2090737144563013
4,24,1502,2.464845985328045
4,24,532,0.0
3,25,253,5.0
3,25,575,4.518120436204609
3,25,370,4.337638196518727
3,25,1774,4.006161810574765
3,25,3256,4.0
5,25,1618,4.0
3,25,1288,3.0
3,25,581,3.0
4,25,192,3.0
1,25,2480,3.0
4,26,309,4.0
3,26,1135,3.4961579859701124
5,26,847,3.0
5,26,1117,3.0
5,26,1108,3.0
5,26,851,2.6356760662941032
5,26,1146,0.0
4,26,1127,0.0
5,26,3236,0.0
5,26,910,0.0
3,27,1025,5.0
4,27,2651,5.0
3,27,466,5.0
5,27,851,4.943171434431319
5,27,513,4.597861924865045
3,27,0,4.059875383555625
3,27,1993,4.0
4,27,855,4.0
4,27,2739,3.2620649493881047
4,27,537,3.028983415452448
5,28,1934,4.0
3,28,1029,4.0
3,28,2354,4.0
4,28,2213,3.515128713650886
4,28,699,3.5063803412986903
2,28,1258,3.000266477207871
2,28,1277,2.9571841211348513
3,28,2012,0.0
5,28,2332,0.0
3,28,1052,0.0
3,29,144,5.0
4,29,575,4.0
4,29,1173,3.614987752716426
4,29,2374,3.0
3,29,3036,0.0
4,29,2482,0.0
4,29,1126,0.0
4,29,3702,0.0
4,29,3320,0.0
4,30,2110,3.0
3,30,885,0.0
3,30,2663,0.0
3,30,1005,0.0
5,30,2814,0.0
3,30,2826,0.0
5,30,1048,0.0
3,30,2980,0.0
4,30,2214,0.0
4,30,2727,0.0
4,31,575,4.678517066065996
3,31,443,4.557307306513952
3,31,2708,4.4914391894794585
4,31,460,3.0
3,31,1546,0.0
5,31,2931,0.0
3,31,1245,0.0
2,31,2502,0.0
3,31,1656,0.0
1,31,3060,0.0
5,32,1260,4.0
4,32,1180,4.0
4,32,3134,4.0
4,32,35,4.0
2,32,1281,4.0
2,32,1094,4.0
1,32,216,3.7289431618056947
2,32,106,3.47084366871293
2,32,576,3.0098167191522163
3,32,581,3.0
4,33,1575,4.0266424985820315
4,33,1366,4.0
3,33,370,3.838006744796589
3,33,1466,3.6791727611322216
5,33,483,3.0000000000000004
5,33,583,2.6519028440953627
4,33,1028,2.0
1,33,1099,0.0
4,33,343,0.0
5,33,2231,0.0
4,34,1066,5.0
5,34,908,5.0
4,34,850,5.0
5,34,1107,5.0
3,34,2469,5.0
4,34,849,5.0
5,34,2872,5.0
2,34,1094,4.8025503694091105
4,34,1120,4.776024228407751
3,34,1899,4.507717096610004
5,35,1172,5.0
4,35,1191,5.0
5,35,527,4.139830525130492
5,35,802,4.082192459654145
4,35,1108,4.0
5,35,2334,4.0
4,35,3460,4.0
5,35,1200,4.0
4,35,1111,4.0
4,35,2743,4.0
4,36,1441,5.0
5,36,583,5.0
3,36,329,4.797361524758054
5,36,1029,4.090891796602957
5,36,573,4.0
1,36,745,4.0
5,36,1016,4.0
5,36,1281,3.736166884614682
4,36,229,0.0
4,36,1348,0.0
4,37,3177,4.514137099790072
5,37,1915,4.0
4,37,354,4.0
4,37,1281,4.0
4,37,2162,3.873612867607041
5,37,0,3.8610602141225274
4,37,574,3.798976587836136
3,37,33,3.6792077839534714
3,37,287,2.591321586365386
4,37,46,1.0
5,38,2203,5.0
3,38,2557,4.617563677880601
3,38,2959,4.4997531832899265
5,38,2898,4.272825473201471
5,38,2202,4.0
4,38,2495,3.6610362756358876
4,38,3550,3.317549579145476
4,38,2558,3.252708291479282
5,38,2488,0.0
2,38,2865,0.0
4,39,346,3.523785530532435
4,39,452,3.0
4,39,3175,0.0
3,39,2467,0.0
4,39,3388,0.0
4,39,2847,0.0
5,39,2095,0.0
4,39,3402,0.0
3,39,2733,0.0
2,39,3286,0.0
5,40,2557,4.001479430728739
3,40,3341,3.679211301024543
3,40,2351,0.0
4,40,2514,0.0
5,40,1506,0.0
4,41,2898,5.0
4,41,2785,5.0
5,41,858,5.0
5,41,1173,5.0
3,41,2511,4.333450539430122
5,41,579,4.225713422407716
4,41,2651,4.197409720345069
4,41,513,4.175390838900313
3,41,287,3.9619123390650905
4,41,309,3.9155498447753687
4,42,2651,4.162756780783266
5,42,2898,4.115603657071675
4,42,3550,4.0
3,42,2558,3.6320749625622737
4,42,2750,0.0
3,43,576,5.0
3,43,851,5.0
4,43,2213,4.533497475723648
3,43,2277,4.0
4,43,1831,4.0
4,43,699,0.0
2,43,1125,0.0
2,43,2757,0.0
4,43,1986,0.0
4,43,1826,0.0
1,44,101,4.0
3,44,2871,4.0
3,44,2420,4.0
3,44,2512,4.0
3,44,1832,3.7112243374419065
3,44,1873,3.0
2,44,147,3.0
2,44,1928,3.0
2,44,518,1.0
4,44,3569,0.0
1,45,2426,4.018641140307881
1,45,515,4.0
1,45,3132,3.2315624573043005
