rating,userId,movieId,prediction
3,0,708,4.434518938787459
5,0,2162,3.0730908082755026
4,0,574,3.027550236687771
5,0,581,3.007718349821713
5,0,0,3.0
3,0,2483,0.0
4,0,2102,0.0
4,0,740,0.0
4,0,1439,0.0
4,0,1727,0.0
3,1,2426,4.192974299642814
3,1,1623,0.0
3,1,1273,0.0
3,1,1428,0.0
3,1,2296,0.0
3,1,1286,0.0
3,1,737,0.0
3,1,2674,0.0
2,1,2891,0.0
4,1,358,0.0
5,2,1167,5.0
3,2,1178,4.216157017899518
5,2,2162,4.119219019451335
5,2,1007,3.4766782319417926
2,2,1504,3.2197815245685386
2,2,1173,3.0
3,2,3622,3.0
5,2,3318,2.499211029515693
2,2,3379,0.0
4,2,101,0.0
5,3,1774,4.308922239854837
5,3,1148,4.2933170744990194
4,3,971,4.229835483757709
4,3,3460,0.0
4,3,2743,0.0
4,4,1449,3.677692203808088
4,4,367,3.533436854758965
3,4,1406,2.4673536260747393
2,4,1516,1.0
3,4,1729,1.0
4,4,501,0.0
4,4,1569,0.0
2,4,398,0.0
2,4,5,0.0
1,4,2807,0.0
4,5,859,4.641373287990976
5,5,3177,3.0
4,5,3384,3.0
4,5,1441,3.0
5,5,583,2.631286624138175
5,5,3510,2.0200691210699095
4,5,3341,2.0
4,5,3475,1.0
4,5,259,0.0
5,5,2859,0.0
3,6,2891,4.0
5,6,370,3.961191041482496
5,6,339,3.728249354438459
5,6,3032,3.7017334292291006
4,6,1575,3.673519213532684
5,6,2160,3.627041521855758
4,6,1445,3.601226326984271
4,7,0,4.6989963215133095
4,7,3035,0.0
4,7,1658,0.0
4,7,259,0.0
4,7,223,0.0
4,7,1560,0.0
4,7,3295,0.0
3,7,1843,0.0
2,7,2127,0.0
3,7,275,0.0
4,8,466,5.0
4,8,510,5.0
4,8,1516,5.0
3,8,786,4.496529815624266
3,8,1258,4.470136401013268
3,8,1732,4.4247280072471895
5,8,576,4.091126749435868
4,8,339,4.0
4,8,15,4.0
5,8,515,3.7981473372129178
5,9,2374,5.0
5,9,1453,5.0
4,9,309,5.0
5,9,1781,5.0
4,9,513,5.0
5,9,1110,4.76312342935786
4,9,1050,4.645504498312192
4,9,1275,4.62738202901124
5,9,1025,4.624464578591114
5,9,581,4.515202001029212
2,10,2238,5.0
4,10,210,4.0
1,10,421,4.0
4,10,1613,3.828634214110998
3,10,2142,3.7497943410160293
4,10,2344,3.498810868092663
4,10,1584,3.479422600075742
1,10,745,3.4332121224768324
4,10,2480,3.3145249002434096
3,10,224,3.2937484836829904
5,11,2599,5.0
3,11,1160,4.0
5,11,862,4.0
3,11,3133,4.0
3,11,1155,3.6738956024522915
3,12,1934,2.9972968526940837
3,12,3457,0.0
4,12,1865,0.0
2,12,2221,0.0
2,12,1825,0.0
5,12,407,0.0
2,12,58,0.0
3,12,1126,0.0
3,12,307,0.0
3,12,2822,0.0
4,13,1135,4.379392126792113
1,13,593,4.171040302325919
5,13,287,4.0
5,13,1171,3.0
4,13,2526,0.0
4,14,1120,4.032415507425255
3,14,2438,4.0
4,14,253,3.98019461154905
4,14,1106,3.9723386181969342
5,14,3277,3.0000000000000004
3,14,3512,3.0
3,14,1384,0.0
4,14,1356,0.0
4,14,357,0.0
2,14,3023,0.0
5,15,2201,4.0
3,15,2775,3.6390715298465857
4,15,2384,3.0
3,15,2292,3.0
4,15,2519,3.0
3,15,2600,0.0
2,15,2496,0.0
4,16,737,5.0
4,16,1449,4.0
4,16,595,3.0000000000000004
3,16,2333,3.0
3,16,3045,3.0
4,16,1865,3.0
4,16,1924,3.0
4,16,2819,3.0
5,16,954,3.0
2,16,3397,3.0
4,17,1104,5.0
5,17,2651,5.0
5,17,1117,5.0
4,17,16,5.0
5,17,1780,5.0
1,17,1097,5.0
5,17,1782,5.0
5,17,1840,5.0
5,17,1096,5.0
3,17,1895,4.503241608525664
5,18,1125,5.0
3,18,2958,5.0
4,18,575,5.0
5,18,1183,5.0
5,18,1143,5.0
5,18,2651,4.864780576233101
5,18,1104,4.793241892671443
4,18,1066,4.526732692158582
4,18,107,4.523585130274325
4,18,309,4.4549361447369735
4,19,3294,4.0
5,19,3510,3.692953207774974
5,19,1406,3.65271022285492
4,19,1148,3.0
4,19,1272,2.0
5,20,3503,0.0
1,20,582,0.0
3,20,2102,0.0
1,20,2201,0.0
4,20,2595,0.0
4,21,2944,4.999999999999999
4,21,1199,4.0645711590941795
4,21,1050,4.0417002313202826
3,21,443,4.039250762762344
4,21,2012,4.0
2,21,1873,4.0
4,21,3294,4.0
4,21,1831,4.0
4,21,3456,4.0
4,21,1108,3.852282244957159
4,22,2557,4.0
3,22,107,4.0
5,22,971,4.0
4,22,15,4.0
5,22,1132,4.0
3,22,3165,4.0
5,22,2838,4.0
3,22,1018,3.5948416840230863
4,22,1166,3.558128224823626
3,22,1129,3.4664754738883885
4,23,2488,5.0
4,23,1173,5.0
5,23,253,5.0
5,23,1003,5.0
4,23,3457,5.0
4,23,2438,5.0
5,23,802,5.0
4,23,1537,4.490384582760097
5,23,1108,4.179279576420486
5,23,858,4.032128107543642
4,24,2131,4.370786939152063
2,24,2599,4.154386114847168
4,24,1563,4.0
3,24,106,4.0
3,24,3508,3.68203141792337
2,24,574,3.676347082941586
3,24,2958,3.583954078935473
4,24,2957,3.2090737144563013
4,24,1502,2.636234808944087
4,24,532,0.0
3,25,253,5.0
3,25,575,4.446101223335933
3,25,1774,4.005257409398765
5,25,1618,4.0
3,25,370,3.957406353098082
3,25,354,3.497406621260793
3,25,581,3.476988401051938
3,25,1492,3.0
3,25,1288,3.0
4,25,192,3.0
4,26,309,4.0
5,26,847,3.8223199136174837
3,26,1135,3.6176538064787076
5,26,851,3.1946910207443038
5,26,1117,3.0
5,26,1170,3.0
5,26,1108,3.0
5,26,1146,0.0
4,26,1127,0.0
5,26,3236,0.0
3,27,1025,5.0
4,27,2651,5.0
5,27,851,4.945921336067376
5,27,513,4.657819331077871
3,27,466,4.286448680268009
3,27,0,4.219031830295628
3,27,1993,4.0
3,27,1174,4.0
2,27,46,4.0
4,27,855,4.0
5,28,1934,4.386501508538437
3,28,1029,4.0
3,28,2354,4.0
4,28,2213,3.842430287868883
4,28,699,3.5063803412986903
2,28,1277,3.1617574617528166
2,28,1258,3.1319987915640297
3,28,2012,0.0
5,28,2332,0.0
3,28,1052,0.0
4,29,575,4.0
3,29,144,3.831844998762608
4,29,1173,3.631341021305052
4,29,2374,3.0
3,29,3036,0.0
4,29,2482,0.0
4,29,1126,0.0
4,29,3702,0.0
4,29,3320,0.0
4,30,2110,3.0
3,30,885,0.0
3,30,2663,0.0
3,30,1005,0.0
5,30,2814,0.0
3,30,2826,0.0
5,30,1048,0.0
3,30,2980,0.0
4,30,2214,0.0
4,30,2727,0.0
4,31,575,4.609816091149596
3,31,443,4.557307306513952
3,31,2708,4.392750506629488
4,31,460,3.9776247867350185
5,31,2931,2.9999999999999996
3,31,1546,0.0
3,31,1245,0.0
2,31,2502,0.0
3,31,1656,0.0
1,31,3060,0.0
5,32,1260,4.0
3,32,1139,4.0
4,32,1180,4.0
4,32,3134,4.0
5,32,460,4.0
4,32,35,4.0
2,32,1281,4.0
2,32,1094,4.0
1,32,216,3.8709592172115377
3,32,581,3.4722267071481268
4,33,1575,4.0266424985820315
4,33,343,4.0
4,33,1366,4.0
3,33,1466,3.985463173423171
3,33,370,3.9163128889808636
5,33,483,2.9999999999999996
5,33,583,2.6519028440953627
4,33,1028,2.0
1,33,1099,0.0
5,33,2231,0.0
4,34,1066,5.0
5,34,908,5.0
4,34,850,5.0
5,34,1107,5.0
3,34,2469,5.0
4,34,849,5.0
5,34,2872,5.0
4,34,1120,4.791184423773387
2,34,1094,4.591944972400409
3,34,1899,4.507717096610004
5,35,1172,5.0
4,35,1191,5.0
5,35,527,4.123571556289896
4,35,1108,4.0
5,35,2334,4.0
5,35,1200,4.0
4,35,1111,4.0
4,35,2743,4.0
5,35,1732,4.0
5,35,3130,4.0
4,36,1441,5.0
5,36,583,5.0
3,36,329,4.52726262418445
5,36,1029,4.069692494527555
5,36,573,4.0
1,36,745,4.0
5,36,1016,4.0
5,36,1281,3.7676339680643
4,36,229,0.0
4,36,1348,0.0
4,37,3177,4.514137099790072
3,37,33,4.112268859284471
5,37,0,4.031601444139377
5,37,1915,4.0
4,37,354,4.0
4,37,1281,4.0
4,37,574,3.831220565231395
4,37,2162,3.5262912944416374
3,37,287,3.0712261153702767
4,37,46,1.0
5,38,2203,5.0
3,38,2557,4.617563677880601
5,38,2898,4.272825473201471
3,38,2959,4.252923659415881
4,38,2495,3.6610362756358876
5,38,2202,3.5389396043694825
4,38,2558,3.3940258232499416
4,38,3550,3.2517244681169215
2,38,2865,3.0
5,38,2488,0.0
4,39,346,4.343663058423673
4,39,452,3.0
4,39,3175,0.0
3,39,2467,0.0
4,39,3388,0.0
4,39,2847,0.0
5,39,2095,0.0
4,39,3402,0.0
3,39,2733,0.0
2,39,3286,0.0
5,40,2557,3.917668239027768
3,40,3341,3.679211301024543
3,40,2351,0.0
4,40,2514,0.0
5,40,1506,0.0
4,41,2898,5.0
4,41,2785,5.0
5,41,858,5.0
3,41,2511,4.276327611763687
4,41,309,4.2646415173089585
5,41,579,4.225713422407716
4,41,2651,4.197409720345069
4,41,513,4.175390838900313
5,41,1173,4.046088844681586
3,41,287,3.9619123390650905
5,42,2898,4.250615857878776
4,42,2651,4.167478589877464
4,42,3550,4.0
3,42,2558,3.5857413271206204
4,42,2750,0.0
3,43,576,5.0
3,43,851,5.0
4,43,2213,4.678481942761065
3,43,2277,4.0
4,43,1831,4.0
4,43,525,4.0
4,43,699,0.0
2,43,1125,0.0
2,43,2757,0.0
4,43,1986,0.0
1,44,101,4.0
3,44,2420,4.0
3,44,2512,4.0
3,44,1832,3.6424107958411045
3,44,2871,3.514297915170338
3,44,1873,3.0
2,44,147,3.0
2,44,1928,3.0
2,44,2182,3.0
2,44,518,1.0
1,45,2426,3.6984512882280245
1,45,3132,3.228135016225597
1,45,515,3.004516100850855
1,45,1187,0.0
1,45,794,0.0
