rating,userId,movieId,prediction
3,0,708,4.278908140081618
4,0,574,3.419910988216876
5,0,2162,3.1642550870079145
5,0,581,3.0
5,0,0,3.0
3,0,2483,0.0
4,0,2102,0.0
4,0,740,0.0
4,0,1439,0.0
4,0,1727,0.0
3,1,2426,4.417217230333817
3,1,1623,0.0
3,1,1273,0.0
3,1,1428,0.0
3,1,2296,0.0
3,1,1286,0.0
3,1,737,0.0
3,1,2674,0.0
2,1,2891,0.0
4,1,358,0.0
5,2,1167,5.0
3,2,1178,4.056967139356375
5,2,2162,3.9413335635055007
5,2,1007,3.4527771134935343
2,2,1504,3.2197815245685386
2,2,1173,3.0
3,2,3622,3.0
2,2,3379,0.0
5,2,3318,0.0
4,2,101,0.0
4,3,971,4.475041370535276
5,3,1148,4.266893728699265
5,3,1774,4.0
4,3,3460,0.0
4,3,2743,0.0
4,4,367,4.0
4,4,1449,3.646726075567515
3,4,1406,2.4673536260747393
2,4,1516,1.0
4,4,501,0.0
4,4,1569,0.0
2,4,398,0.0
2,4,5,0.0
1,4,2807,0.0
3,4,1506,0.0
4,5,859,4.495901908965822
5,5,3177,3.0
4,5,3384,3.0
5,5,583,2.4652235574895065
5,5,3510,2.1207746799430254
4,5,3341,2.0
4,5,3475,1.0
4,5,259,0.0
5,5,2859,0.0
3,5,3275,0.0
3,6,2891,4.0
5,6,370,3.9530707304506563
4,6,1575,3.673519213532684
5,6,339,3.65068784157814
5,6,3032,3.61400241847307
5,6,2160,3.4632135622083413
4,6,1445,3.0
4,7,0,4.6080142550103576
4,7,3035,0.0
4,7,1658,0.0
4,7,259,0.0
4,7,223,0.0
4,7,1560,0.0
4,7,3295,0.0
3,7,1843,0.0
2,7,2127,0.0
3,7,275,0.0
4,8,466,5.0
4,8,510,5.0
4,8,1516,5.0
3,8,1258,4.672273579586847
3,8,1732,4.408861439120282
3,8,583,4.010512386906505
5,8,515,4.009412934440918
4,8,931,4.0
3,8,786,4.0
4,8,339,4.0
5,9,2374,5.0
5,9,1453,5.0
3,9,863,5.0
4,9,309,5.0
5,9,1781,5.0
4,9,513,5.0
5,9,581,5.0
5,9,31,4.660453381703846
5,9,1148,4.6515105509865595
5,9,1106,4.639284128029989
2,10,2238,5.0
4,10,1613,4.002835367994487
1,10,421,4.0
1,10,745,3.765895765982485
3,10,2142,3.7497943410160293
4,10,2344,3.499053314703796
4,10,2480,3.3469023374672084
3,10,224,3.330219619130024
5,10,101,3.0
1,10,572,3.0
5,11,2599,5.0
3,11,1155,4.0
3,11,1160,4.0
5,11,862,4.0
3,11,3133,4.0
3,12,3457,0.0
3,12,1934,0.0
4,12,1865,0.0
2,12,2221,0.0
2,12,1825,0.0
5,12,407,0.0
2,12,58,0.0
3,12,1126,0.0
3,12,307,0.0
3,12,2822,0.0
4,13,1135,4.312386971208475
1,13,593,4.293551311509988
5,13,287,4.0
5,13,1171,3.0
4,13,2526,0.0
3,14,2438,4.0
5,14,3277,3.0000000000000004
3,14,3512,3.0
3,14,1384,0.0
4,14,1356,0.0
4,14,357,0.0
2,14,3023,0.0
4,14,1633,0.0
2,14,2086,0.0
2,14,1581,0.0
5,15,2201,4.0
3,15,2775,4.0
4,15,2384,3.0
3,15,2292,3.0
4,15,2519,3.0
3,15,2600,0.0
2,15,2496,0.0
4,16,1449,4.0
3,16,2333,3.0
3,16,3045,3.0
4,16,1865,3.0
2,16,3397,3.0
3,16,23,1.5029999894919974
4,16,2438,0.0
4,16,3145,0.0
4,16,1912,0.0
3,16,2153,0.0
4,17,1104,5.0
5,17,2651,5.0
4,17,16,5.0
5,17,1780,5.0
5,17,1788,5.0
5,17,1782,5.0
5,17,1840,5.0
5,17,1096,5.0
4,17,3031,4.501027296875592
4,17,1502,4.3755050979804615
5,18,1104,5.000000000000001
5,18,1125,5.0
4,18,107,5.0
3,18,2958,5.0
4,18,575,5.0
5,18,1183,5.0
5,18,1143,5.0
5,18,2651,4.8923750493574945
4,18,309,4.881378799169424
4,18,1066,4.688006048212728
5,19,3510,4.041488732820189
4,19,3294,4.0
5,19,1406,3.874268717390239
4,19,1148,3.0
4,19,1272,2.0
5,20,3503,0.0
1,20,582,0.0
3,20,2102,0.0
1,20,2201,0.0
4,20,2595,0.0
3,21,443,5.0
4,21,2944,4.999999999999999
4,21,1108,4.170468735692697
3,21,1025,4.125477400025536
4,21,1199,4.0645711590941795
4,21,1050,4.058923088037195
4,21,3294,4.0
4,21,1831,4.0
4,21,3456,4.0
3,21,1003,3.0000000000000004
4,22,2557,4.0
3,22,107,4.0
5,22,971,4.0
4,22,15,4.0
5,22,1132,4.0
3,22,3165,4.0
5,22,2838,4.0
3,22,843,3.6826518904684256
3,22,1018,3.6725705326462026
2,22,2931,3.6488198320746843
4,23,2488,5.0
4,23,1173,5.0
5,23,253,5.0
5,23,1003,5.0
4,23,3457,5.0
4,23,2438,5.0
5,23,802,5.0
4,23,1537,4.490384582760097
4,23,2775,4.266436062660829
5,23,1108,4.200885825307408
4,24,2131,4.37946410704584
2,24,2599,4.098554756865307
4,24,1563,4.0
3,24,106,4.0
3,24,3508,4.0
2,24,574,3.684719132749879
3,24,2958,3.500208089288817
4,24,2957,3.016650475523516
4,24,1502,1.0
4,24,532,0.0
3,25,253,5.0
3,25,575,4.601577041919545
3,25,1774,4.429351653829728
3,25,370,4.337638196518727
3,25,3256,4.0
5,25,1618,4.0
3,25,1288,3.0
4,25,192,3.0
1,25,2480,3.0
5,25,2333,2.6498255609798953
4,26,309,4.0
3,26,1135,3.4961579859701124
5,26,847,3.0
5,26,1117,3.0
5,26,1108,3.0
5,26,851,2.9999999999999996
5,26,1146,0.0
4,26,1127,0.0
5,26,3236,0.0
5,26,910,0.0
3,27,1025,5.0
4,27,2651,5.0
3,27,466,5.0
5,27,851,4.9321421049333525
5,27,513,4.557839632493328
3,27,0,4.259073644275283
4,27,2739,4.0
3,27,1993,4.0
4,27,537,4.0
4,27,855,4.0
5,28,1934,4.0
4,28,699,4.0
3,28,1029,4.0
3,28,2354,4.0
4,28,2213,3.515128713650886
2,28,1258,3.0
2,28,1277,2.9571841211348513
3,28,2012,0.0
5,28,2332,0.0
3,28,1052,0.0
3,29,144,5.0
4,29,575,4.0
4,29,1173,3.5946876172404405
4,29,2374,3.0
3,29,3036,0.0
4,29,2482,0.0
4,29,1126,0.0
4,29,3702,0.0
4,29,3320,0.0
4,30,2110,3.0
3,30,885,0.0
3,30,2663,0.0
3,30,1005,0.0
5,30,2814,0.0
3,30,2826,0.0
5,30,1048,0.0
3,30,2980,0.0
4,30,2214,0.0
4,30,2727,0.0
4,31,575,4.607178032123143
3,31,443,4.368204395407811
3,31,2708,4.3533769900292665
3,31,1546,0.0
4,31,460,0.0
5,31,2931,0.0
3,31,1245,0.0
2,31,2502,0.0
3,31,1656,0.0
1,31,3060,0.0
5,32,1260,4.0
4,32,1180,4.0
4,32,3134,4.0
4,32,35,4.0
2,32,1281,4.0
2,32,1094,4.0
1,32,216,3.776201980491073
2,32,576,3.4764559952345784
2,32,106,3.3538402939923735
3,32,581,3.0
4,33,1575,4.0266424985820315
4,33,1366,4.0
3,33,370,3.8265687129103045
3,33,1466,3.6791727611322216
5,33,583,2.0
4,33,1028,2.0
1,33,1099,0.0
4,33,343,0.0
5,33,2231,0.0
4,33,1587,0.0
4,34,1066,5.0
5,34,908,5.0
4,34,850,5.0
5,34,1107,5.0
3,34,2469,5.0
4,34,849,5.0
5,34,2872,5.0
2,34,1094,4.8025503694091105
4,34,1120,4.760243400236678
3,34,1899,4.507717096610004
5,35,1172,5.0
4,35,1191,5.0
5,35,802,4.180399421193728
3,35,1131,4.002667042628136
5,35,527,4.0
4,35,1108,4.0
4,35,3460,4.0
5,35,1200,4.0
4,35,1111,4.0
4,35,2743,4.0
4,36,1441,5.0
5,36,583,5.0
3,36,329,4.797361524758054
5,36,1281,4.009973604478629
5,36,573,4.0
1,36,745,4.0
5,36,1016,4.0
5,36,1029,3.8245723742151174
4,36,229,0.0
4,36,1348,0.0
4,37,3177,5.0
5,37,1915,4.0
4,37,574,4.0
4,37,354,4.0
4,37,1281,4.0
4,37,2162,3.9905676849191605
5,37,0,3.846787229712363
3,37,33,3.6792077839534714
3,37,287,2.591321586365386
4,37,46,1.0
5,38,2203,5.0
5,38,2898,4.586899428766643
3,38,2557,4.544405723855832
5,38,2202,4.0
4,38,2495,3.501347939147711
4,38,2558,3.331615327537316
4,38,3550,3.317549579145476
5,38,2488,0.0
2,38,2865,0.0
2,38,2941,0.0
4,39,346,3.523785530532435
4,39,452,3.0
4,39,3175,0.0
3,39,2467,0.0
4,39,3388,0.0
4,39,2847,0.0
5,39,2095,0.0
4,39,3402,0.0
3,39,2733,0.0
2,39,3286,0.0
5,40,2557,4.001964705812307
3,40,3341,3.827801001643449
3,40,2351,0.0
4,40,2514,0.0
5,40,1506,0.0
3,41,2511,5.000000000000001
4,41,2898,5.0
4,41,2785,5.0
5,41,858,5.0
5,41,1173,5.0
5,41,579,4.225713422407716
4,41,2651,4.197409720345069
4,41,513,3.9719702087593944
4,41,309,3.9155498447753687
3,41,287,3.514412071334855
4,42,2651,4.225994132434708
5,42,2898,4.115603657071675
4,42,3550,4.0
3,42,2558,3.577619517712612
4,42,2750,0.0
3,43,576,5.0
4,43,2213,5.0
3,43,851,5.0
3,43,2277,4.0
4,43,1831,4.0
4,43,699,0.0
2,43,1125,0.0
2,43,2757,0.0
4,43,1986,0.0
4,43,1826,0.0
1,44,101,4.0
3,44,2871,4.0
3,44,2420,4.0
3,44,2512,4.0
3,44,1832,3.788711878709166
3,44,1873,3.0
2,44,147,3.0
2,44,518,1.0
4,44,3569,0.0
3,44,572,0.0
1,45,2426,4.221667985544212
1,45,3132,3.2546957386636923
1,45,1187,0.0
1,45,794,0.0
1,45,1030,0.0
1,45,515,0.0
1,45,3435,0.0
1,45,2328,0.0
5,45,3054,0.0
4,46,1123,0.0
4,46,242,0.0
4,46,1769,0.0
5,46,16,0.0
4,46,33,0.0
4,47,863,4.0
4,47,1129,4.0
3,47,1124,4.0
3,47,1537,4.0
3,47,3189,4.0
5,47,3134,4.0
5,47,3238,4.0
4,47,1788,3.5209089736572903
4,47,593,3.0
3,47,20,3.0
4,48,1029,4.0
3,48,339,4.0
2,48,737,4.0
4,48,1772,4.0
4,48,3133,4.0
4,48,1114,4.0
4,48,1104,4.0
4,48,287,4.0
4,48,2651,4.0
5,48,1160,3.90071034165435
3,49,466,5.0
3,49,3341,3.0
3,49,3512,3.0
3,49,1420,2.314023322774927
3,49,138,0.0
3,49,1954,0.0
2,49,758,0.0
4,49,3615,0.0
3,49,2051,0.0
4,50,1743,0.0
3,50,1398,0.0
3,50,2202,0.0
3,50,10,0.0
3,50,338,0.0
4,50,38,0.0
3,50,1371,0.0
5,50,1715,0.0
5,51,3542,5.0
4,51,3377,4.0
5,51,2501,4.0
4,51,68,3.0
5,51,2651,3.0
3,51,3577,1.0
4,51,1428,0.0
4,51,827,0.0
4,51,2807,0.0
4,51,1028,0.0
4,52,2013,4.32424130157898
4,52,3028,4.0
5,52,1179,4.0
4,52,1820,3.987037763151274
5,52,3186,3.984387548595254
3,52,1574,3.682133364996635
3,52,1843,3.6712561099992156
5,52,578,3.4930765758975473
3,52,1822,3.3996494614849757
4,52,1738,3.3976861121459323
4,53,1504,5.000000000000001
4,53,3189,5.0
4,53,33,5.0
5,53,1007,4.999999999999998
5,53,2586,4.838492746507931
4,53,2823,0.0
3,53,3190,0.0
5,53,3274,0.0
5,54,443,4.0
3,54,1123,0.0
4,54,1618,0.0
4,54,144,0.0
5,54,346,0.0
5,55,2898,5.0
5,55,574,4.4992563807601185
1,55,992,0.0
3,55,2845,0.0
2,55,1666,0.0
4,55,1743,0.0
5,55,1504,0.0
2,55,2202,0.0
5,55,2347,0.0
5,55,2128,0.0
4,56,1135,4.658735262431991
4,56,1018,4.49510997744976
5,56,1138,4.0
5,56,2599,4.0
4,56,1150,4.0
4,56,1106,3.9658989196546064
4,56,1108,3.9065377129230185
1,56,3618,0.0
1,56,3554,0.0
1,56,1797,0.0
5,57,1959,4.0
4,57,1935,4.0
5,57,863,3.700804948647079
4,57,2958,3.0
3,57,1453,2.5305599223918844
4,57,737,2.0150805726111076
3,57,954,2.0
4,57,2455,2.0
4,57,307,2.0
3,57,1832,2.0
4,58,495,5.0
3,58,1175,5.0
4,58,593,5.0
4,58,1848,5.0
4,58,1192,5.0
4,58,842,5.0
3,58,3203,4.674092679416252
5,58,892,4.332897718657884
4,58,1143,4.218291694947629
3,58,3134,4.125881523900999
1,59,627,3.3674967707659196
4,59,1350,0.0
5,59,1492,0.0
5,59,1566,0.0
4,59,1466,0.0
5,59,340,0.0
1,59,3243,0.0
3,59,1712,0.0
3,59,1599,0.0
2,59,158,0.0
3,60,3582,0.0
4,60,3405,0.0
2,60,3509,0.0
1,60,3014,0.0
3,60,3327,0.0
1,60,3501,0.0
1,60,2973,0.0
1,60,3661,0.0
4,61,2333,1.0
3,61,1272,1.0
3,61,2823,0.0
2,61,1124,0.0
4,61,1005,0.0
4,61,3265,0.0
4,61,1003,0.0
4,61,2978,0.0
4,61,2859,0.0
3,61,3020,0.0
5,62,1135,5.0
5,62,713,5.0
5,62,527,5.0
5,62,1770,4.0
3,62,2785,3.7364049727566155
5,62,1545,3.732808329249814
2,62,3130,3.596977123230016
3,62,2494,3.3505645598220695
4,62,68,3.0
5,62,5,3.0
5,63,2651,5.0
2,63,3512,4.0
4,63,3321,3.3478850848446315
4,63,3049,3.0
3,63,2793,2.0
4,63,1599,0.0
5,64,2277,4.999999999999999
5,64,2013,4.999999999999999
5,64,2931,4.501131184556759
4,64,2426,4.434778410230766
4,64,253,4.227001912980536
4,64,1120,4.0
4,64,1952,0.0
4,64,2228,0.0
4,64,2742,0.0
2,64,1907,0.0
5,65,1167,5.0
5,65,1781,4.827801358660441
4,65,1018,4.611080214057427
5,65,2490,4.0
5,65,1180,0.0
2,65,1739,0.0
4,66,3238,3.5341362597186095
2,66,1171,0.0
5,66,144,0.0
4,66,3443,0.0
5,66,1886,0.0
4,66,3192,0.0
5,66,1774,0.0
5,66,2205,0.0
5,66,1195,0.0
5,66,848,0.0
5,67,2131,4.570336703006462
5,67,2108,4.2537566147669645
5,67,1883,4.0
4,67,2455,4.0
3,67,3368,4.0
3,67,0,3.5585546525355394
3,67,2592,3.519622940208713
4,67,216,3.0
4,67,1178,2.5148968220333647
5,67,1003,0.0
1,68,548,4.0
4,68,1259,0.0
2,68,2241,0.0
5,68,1637,0.0
2,68,1559,0.0
4,68,2932,0.0
5,68,1656,0.0
5,68,312,0.0
5,68,602,0.0
2,68,576,0.0
5,69,2495,5.0
5,69,2557,4.3206830359388455
4,69,2203,4.3000432629545875
4,69,2959,4.0
4,69,2898,4.0
5,69,3550,3.560374792097414
5,69,2775,3.55490330762672
2,69,3049,0.0
5,69,42,0.0
4,69,2865,0.0
4,70,216,5.0
4,70,1021,5.0
3,70,2748,5.0
3,70,2507,3.8638703952089277
4,70,3177,3.0
4,70,2403,2.0
5,71,1848,4.397249928429769
4,71,579,3.8974230529823752
2,71,593,3.813540604035833
5,71,80,0.0
4,71,1098,0.0
4,71,16,0.0
4,71,144,0.0
4,71,2889,0.0
4,71,3186,0.0
4,72,1275,5.0
4,72,3622,3.0
2,72,627,2.0
4,72,3643,2.0
4,72,2838,1.6641091564259538
2,72,2501,0.0
4,72,742,0.0
3,72,246,0.0
4,72,963,0.0
3,72,2182,0.0
2,73,2651,5.0
5,73,49,4.210475160539822
5,73,579,4.165989641261204
5,73,600,0.0
3,73,3499,0.0
5,73,997,0.0
3,73,2830,0.0
3,73,118,0.0
3,73,2386,0.0
4,74,863,5.0
5,74,2374,5.0
4,74,1066,5.0
4,74,466,4.0
5,74,3177,4.0
5,74,486,0.0
5,74,2238,0.0
1,74,1303,0.0
5,74,2384,0.0
4,74,1901,0.0
4,75,3074,0.0
4,75,3220,0.0
4,75,3475,0.0
4,75,3583,0.0
3,75,3512,0.0
3,75,3699,0.0
2,75,3502,0.0
3,75,3090,0.0
2,75,3353,0.0
5,75,3651,0.0
4,76,2557,5.0
5,76,2202,4.423291813066216
4,76,2495,4.0
3,76,3510,2.0
1,76,2518,0.0
4,76,2865,0.0
