rating,userId,movieId,prediction
3,0,708,4.357469467479688
5,0,2162,3.193862084772159
5,0,581,3.007718349821713
5,0,0,3.0
4,0,574,2.900957111738169
4,0,2102,1.0
3,0,2483,0.0
4,0,740,0.0
4,0,1439,0.0
4,0,1727,0.0
3,1,2426,4.167114686681735
3,1,1623,0.0
3,1,1273,0.0
3,1,1428,0.0
3,1,2296,0.0
3,1,1286,0.0
3,1,737,0.0
3,1,2674,0.0
2,1,2891,0.0
4,1,358,0.0
5,2,1167,5.0
3,2,1178,4.2630991721106986
5,2,2162,4.153971388248287
5,2,1007,3.252940398227612
2,2,1504,3.2197815245685386
2,2,1173,3.0
3,2,3622,3.0
5,2,3318,2.499211029515693
2,2,3379,0.0
4,2,101,0.0
5,3,1774,4.316551738635971
5,3,1148,4.217478611820618
4,3,971,4.215721903468048
4,3,3460,0.0
4,3,2743,0.0
4,4,1449,3.677692203808088
4,4,367,3.533436854758965
3,4,1406,2.4673536260747393
2,4,1516,1.0
3,4,1729,1.0
4,4,501,0.0
4,4,1569,0.0
2,4,398,0.0
2,4,5,0.0
1,4,2807,0.0
4,5,859,4.501349115398191
5,5,3177,3.0
4,5,3384,3.0
4,5,1441,3.0
5,5,583,2.631286624138175
5,5,3510,2.0200691210699095
4,5,3341,2.0
4,5,3475,1.0
4,5,259,0.0
5,5,2859,0.0
3,6,2891,4.0
5,6,370,3.961191041482496
4,6,1575,3.7484380031474624
5,6,339,3.728249354438459
5,6,2160,3.7060039289435385
5,6,3032,3.7017334292291006
4,6,1445,3.601226326984271
4,7,0,4.580844954962651
4,7,3035,0.0
4,7,1658,0.0
4,7,259,0.0
4,7,223,0.0
4,7,1560,0.0
4,7,3295,0.0
3,7,1843,0.0
2,7,2127,0.0
3,7,275,0.0
4,8,466,5.0
4,8,510,5.0
4,8,1516,5.0
3,8,786,4.496529815624266
3,8,1732,4.466836105332757
3,8,1258,4.347731208605361
5,8,576,4.17099930063561
4,8,339,4.0
4,8,15,4.0
5,8,515,3.7627019894184257
5,9,2374,5.0
5,9,1453,5.0
4,9,309,5.0
5,9,1781,5.0
4,9,513,5.0
5,9,1025,4.67421322659299
4,9,1275,4.62738202901124
5,9,1148,4.5111185657503805
5,9,31,4.504590721277362
5,9,1106,4.4667129464555675
2,10,2238,5.0
4,10,210,4.0
1,10,421,4.0
4,10,1613,3.9335161268817855
3,10,2142,3.7497943410160293
4,10,1584,3.511011773590948
4,10,2344,3.499106938028221
1,10,745,3.4104524951151713
4,10,2480,3.3679503817691407
3,10,224,3.3140174091999723
5,11,2599,5.0
3,11,1160,4.0
5,11,862,4.0
3,11,3133,4.0
3,11,1155,3.7500123490167336
3,12,1934,2.9972968526940837
3,12,3457,0.0
4,12,1865,0.0
2,12,2221,0.0
2,12,1825,0.0
5,12,407,0.0
2,12,58,0.0
3,12,1126,0.0
3,12,307,0.0
3,12,2822,0.0
4,13,1135,4.410377899493695
1,13,593,4.166051717835765
5,13,287,4.0
5,13,1171,3.0
4,13,2526,0.0
4,14,1120,4.032415507425255
3,14,2438,4.0
4,14,253,3.98019461154905
4,14,1106,3.5466946989271357
5,14,3277,3.0000000000000004
3,14,3512,3.0
3,14,1384,0.0
4,14,1356,0.0
4,14,357,0.0
2,14,3023,0.0
5,15,2201,4.0
3,15,2775,3.649200772317056
4,15,2384,3.0
3,15,2292,3.0
4,15,2519,3.0
3,15,2600,0.0
2,15,2496,0.0
4,16,737,5.0
4,16,1449,4.0
4,16,595,3.0000000000000004
3,16,2333,3.0
3,16,3045,3.0
4,16,1865,3.0
4,16,1924,3.0
4,16,2819,3.0
5,16,954,3.0
2,16,3397,3.0
4,17,1104,5.0
5,17,2651,5.0
5,17,1117,5.0
4,17,16,5.0
5,17,1780,5.0
1,17,1097,5.0
5,17,1840,5.0
5,17,1096,5.0
5,17,1782,4.514666862242364
3,17,1895,4.503241608525664
5,18,1125,5.0
3,18,2958,5.0
4,18,575,5.0
5,18,1183,5.0
5,18,1143,5.0
5,18,1104,4.815260474391116
5,18,2651,4.736983269702839
4,18,107,4.7152206467277535
4,18,1066,4.52397068698483
4,18,309,4.444179162009838
4,19,3294,4.0
5,19,3510,3.636639414284142
5,19,1406,3.548249413006085
4,19,1148,3.0
4,19,1272,2.0
5,20,3503,0.0
1,20,582,0.0
3,20,2102,0.0
1,20,2201,0.0
4,20,2595,0.0
4,21,2944,4.999999999999999
4,21,1199,4.0645711590941795
4,21,1050,4.0417002313202826
3,21,443,4.039250762762344
4,21,2012,4.0
2,21,1873,4.0
4,21,3294,4.0
4,21,1831,4.0
4,21,3456,4.0
4,21,1108,3.852282244957159
4,22,2557,4.0
3,22,107,4.0
5,22,971,4.0
4,22,15,4.0
5,22,1132,4.0
5,22,2838,4.0
4,22,1166,3.6150240170755086
3,22,1018,3.607556407530492
3,22,1129,3.516463300515367
3,22,3165,3.391147666208795
4,23,2488,5.0
4,23,1173,5.0
5,23,253,5.0
5,23,1003,5.0
4,23,3457,5.0
4,23,2438,5.0
5,23,802,5.0
4,23,1537,4.345095165016616
5,23,1108,4.161673488736926
5,23,858,4.028419495269921
4,24,2131,4.348678268725639
2,24,2599,4.144820370455983
4,24,1563,4.0
3,24,106,4.0
3,24,3508,3.75660544722365
2,24,574,3.6745755524649932
3,24,2958,3.583954078935473
4,24,2957,3.2090737144563013
4,24,1502,2.962749770298026
4,24,532,0.0
3,25,253,5.0
3,25,575,4.473833036366119
3,25,370,4.022496610769319
3,25,1774,4.005257409398765
2,25,1111,4.0
5,25,1618,4.0
3,25,581,3.644897707968684
3,25,354,3.497406621260793
3,25,1492,3.495665263590701
3,25,1288,3.0
4,26,309,4.0
3,26,1135,3.423688930534792
5,26,851,3.2358315667228292
5,26,847,3.042797764865617
5,26,1117,3.0
5,26,1170,3.0
5,26,1108,3.0
5,26,1146,0.0
4,26,1127,0.0
5,26,3236,0.0
3,27,1025,5.0
4,27,2651,5.0
5,27,851,4.907503633155494
5,27,513,4.679844333623188
3,27,466,4.2535556592645065
3,27,0,4.202414734165909
3,27,1993,4.0
3,27,1174,4.0
2,27,46,4.0
4,27,855,4.0
